IP,SLOT,PORT,VLAN,ID_PORT,GPON,VENDOR
172.24.155.5,15,15,3822. 1037,12090176-75278448,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,0,3822. 1037,12090178-75278497,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,1,3822. 1037,12090178-75278498,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,2,3822. 1037,12090178-75278499,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,3,3822. 1037,12090178-75278500,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,4,3822. 1037,12090178-75278501,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,5,3822. 1037,12090178-75278502,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,6,3822. 1037,12090178-75278503,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,7,3822. 1037,12090178-75278504,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,8,3822. 1037,12090178-75278505,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,9,3822. 1037,12090178-75278506,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,10,3822. 1037,12090178-75278507,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,11,3822. 1037,12090178-75278508,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,12,3822. 1037,12090178-75278509,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,13,3822. 1037,12090178-75278510,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,14,3822. 1037,12090178-75278511,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,16,15,3822. 1037,12090178-75278512,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,0,3822. 1037,33902703-245063842,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,1,3822. 1037,33902703-245063843,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,2,3822. 1037,33902703-245063844,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,3,3822. 1037,33902703-245063845,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,4,3822. 1037,33902703-245063846,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,5,3822. 1037,33902703-245063847,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,6,3822. 1037,33902703-245063848,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,7,3822. 1037,33902703-245063849,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,8,3822. 1037,33902703-245063850,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,9,3822. 1037,33902703-245063851,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,10,3822. 1037,33902703-245063852,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,11,3822. 1037,33902703-245063853,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,12,3822. 1037,33902703-245063854,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,13,3822. 1037,33902703-245063855,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,14,3822. 1037,33902703-245063856,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,17,15,3822. 1037,33902703-245063857,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,0,3822. 1037,33902704-245063858,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,0,3822. 1037,33902704-245063858,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,1,3822. 1037,33902704-245063859,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,1,3822. 1037,33902704-245063859,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,2,3822. 1037,33902704-245063860,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,2,3822. 1037,33902704-245063860,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,3,3822. 1037,33902704-245063861,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,3,3822. 1037,33902704-245063861,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,4,3822. 1037,33902704-245063862,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,4,3822. 1037,33902704-245063862,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,5,3822. 1037,33902704-245063863,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,5,3822. 1037,33902704-245063863,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,6,3822. 1037,33902704-245063864,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,6,3822. 1037,33902704-245063864,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,7,3822. 1037,33902704-245063865,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,7,3822. 1037,33902704-245063865,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,8,3822. 1037,33902704-245063866,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,8,3822. 1037,33902704-245063866,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,9,3822. 1037,33902704-245063867,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,9,3822. 1037,33902704-245063867,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,10,3822. 1037,33902704-245063868,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,10,3822. 1037,33902704-245063868,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,11,3822. 1037,33902704-245063869,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,11,3822. 1037,33902704-245063869,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,12,3822. 1037,33902704-245063870,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,12,3822. 1037,33902704-245063870,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,13,3822. 1037,33902704-245063871,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,13,3822. 1037,33902704-245063871,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,14,3822. 1037,33902704-245063872,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,14,3822. 1037,33902704-245063872,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,15,3822. 1037,33902704-245063873,GPON04-D2-SKJ-2,HUAWEI
172.24.155.5,18,15,3822. 1037,33902704-245063873,GPON04-D2-SKJ-2,HUAWEI
172.24.155.6,1,0,"3823, 1054",12089898-75274666,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,1,"3823, 1054",12089898-75274667,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,2,"3823, 1054",12089898-75274668,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,3,"3823, 1054",12089898-75274669,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,4,"3823, 1054",12089898-75274670,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,5,"3823, 1054",12089898-75274671,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,6,"3823, 1054",12089898-75274672,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,7,"3823, 1054",12089898-75274673,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,8,"3823, 1054",12089898-75274674,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,9,"3823, 1054",12089898-75274675,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,10,"3823, 1054",12089898-75274676,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,11,"3823, 1054",12089898-75274677,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,12,"3823, 1054",12089898-75274678,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,13,"3823, 1054",12089898-75274679,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,14,"3823, 1054",12089898-75274680,GPON01-D2-SPL,HUAWEI
172.24.155.6,1,15,"3823, 1054",12089898-75274681,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,0,"3823, 1054",12089910-75274811,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,1,"3823, 1054",12089910-75274813,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,2,"3823, 1054",12089910-75274815,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,3,"3823, 1054",12089910-75274817,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,4,"3823, 1054",12089910-75274819,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,5,"3823, 1054",12089910-75274821,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,6,"3823, 1054",12089910-75274823,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,7,"3823, 1054",12089910-75274825,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,8,"3823, 1054",12089910-75274827,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,9,"3823, 1054",12089910-75274829,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,10,"3823, 1054",12089910-75274831,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,11,"3823, 1054",12089910-75274833,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,12,"3823, 1054",12089910-75274836,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,13,"3823, 1054",12089910-75325972,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,14,"3823, 1054",12089910-75274841,GPON01-D2-SPL,HUAWEI
172.24.155.6,2,15,"3823, 1054",12089910-75274842,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,0,"3823, 1054",12225686-75275001,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,1,"3823, 1054",12225686-75326132,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,2,"3823, 1054",12225686-75275002,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,3,"3823, 1054",12225686-75326133,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,4,"3823, 1054",12225686-75275003,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,5,"3823, 1054",12225686-75326134,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,6,"3823, 1054",12225686-75275004,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,7,"3823, 1054",12225686-75326135,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,8,"3823, 1054",12225686-75275005,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,9,"3823, 1054",12225686-75326136,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,10,"3823, 1054",12225686-75275006,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,11,"3823, 1054",12225686-75326137,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,12,"3823, 1054",12225686-75275007,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,13,"3823, 1054",12225686-75326138,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,14,"3823, 1054",12225686-75275008,GPON01-D2-SPL,HUAWEI
172.24.155.6,3,15,"3823, 1054",12225686-75326139,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,0,"3823, 1054",12089926-75275113,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,1,"3823, 1054",12089926-75326251,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,2,"3823, 1054",12089926-75275114,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,3,"3823, 1054",12089926-75326252,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,4,"3823, 1054",12089926-75275115,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,5,"3823, 1054",12089926-75326253,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,6,"3823, 1054",12089926-75275116,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,7,"3823, 1054",12089926-75326254,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,8,"3823, 1054",12089926-75275117,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,9,"3823, 1054",12089926-75326255,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,10,"3823, 1054",12089926-75275118,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,11,"3823, 1054",12089926-75326256,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,12,"3823, 1054",12089926-75275119,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,13,"3823, 1054",12089926-75326257,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,14,"3823, 1054",12089926-75275120,GPON01-D2-SPL,HUAWEI
172.24.155.6,4,15,"3823, 1054",12089926-75326258,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,0,"3823, 1054",12225698-75326355,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,1,"3823, 1054",12225698-75275222,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,2,"3823, 1054",12225698-75326356,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,3,"3823, 1054",12225698-75275223,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,4,"3823, 1054",12225698-75326357,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,5,"3823, 1054",12225698-75275224,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,6,"3823, 1054",12225698-75326358,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,7,"3823, 1054",12225698-75275225,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,8,"3823, 1054",12225698-75326359,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,9,"3823, 1054",12225698-75275226,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,10,"3823, 1054",12225698-75326360,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,11,"3823, 1054",12225698-75275227,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,12,"3823, 1054",12225698-75326361,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,13,"3823, 1054",12225698-75275228,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,14,"3823, 1054",12225698-75326362,GPON01-D2-SPL,HUAWEI
172.24.155.6,5,15,"3823, 1054",12225698-75275229,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,0,"3823, 1054",12089941-75326446,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,1,"3823, 1054",12089941-75275311,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,2,"3823, 1054",12089941-75326447,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,3,"3823, 1054",12089941-75275312,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,4,"3823, 1054",12089941-75326448,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,5,"3823, 1054",12089941-75275313,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,6,"3823, 1054",12089941-75326449,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,7,"3823, 1054",12089941-75275314,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,8,"3823, 1054",12089941-75326450,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,9,"3823, 1054",12089941-75275315,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,10,"3823, 1054",12089941-75326451,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,11,"3823, 1054",12089941-75275316,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,12,"3823, 1054",12089941-75275317,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,13,"3823, 1054",12089941-75326452,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,14,"3823, 1054",12089941-75275318,GPON01-D2-SPL,HUAWEI
172.24.155.6,6,15,"3823, 1054",12089941-75275319,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,0,"3823, 1054",12225712-75275376,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,1,"3823, 1054",12225712-75326509,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,2,"3823, 1054",12225712-75275377,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,3,"3823, 1054",12225712-75326510,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,4,"3823, 1054",12225712-75275378,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,5,"3823, 1054",12225712-75326511,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,6,"3823, 1054",12225712-75275379,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,7,"3823, 1054",12225712-75326512,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,8,"3823, 1054",12225712-75275380,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,9,"3823, 1054",12225712-75326513,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,10,"3823, 1054",12225712-75275381,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,11,"3823, 1054",12225712-75326514,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,12,"3823, 1054",12225712-75275382,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,13,"3823, 1054",12225712-75326515,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,14,"3823, 1054",12225712-75275383,GPON01-D2-SPL,HUAWEI
172.24.155.6,7,15,"3823, 1054",12225712-75326516,GPON01-D2-SPL,HUAWEI
172.24.155.6,11,0,"3823, 1054",12089987-75276044,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,1,"3823, 1054",12089987-75276045,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,2,"3823, 1054",12089987-75276046,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,3,"3823, 1054",12089987-75276047,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,4,"3823, 1054",12089987-75276048,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,5,"3823, 1054",12089987-75276049,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,6,"3823, 1054",12089987-75276050,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,7,"3823, 1054",12089987-75276051,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,8,"3823, 1054",12089987-75276052,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,9,"3823, 1054",12089987-75276053,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,10,"3823, 1054",12089987-75276054,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,11,"3823, 1054",12089987-75276055,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,12,"3823, 1054",12089987-75276056,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,13,"3823, 1054",12089987-75276057,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,14,"3823, 1054",12089987-75276058,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,11,15,"3823, 1054",12089987-75276059,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,0,"3823, 1054",12089997-75276172,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,1,"3823, 1054",12089997-75276173,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,2,"3823, 1054",12089997-75276174,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,3,"3823, 1054",12089997-75276175,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,4,"3823, 1054",12089997-75276176,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,5,"3823, 1054",12089997-75276177,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,6,"3823, 1054",12089997-75276178,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,7,"3823, 1054",12089997-75276179,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,8,"3823, 1054",12089997-75276180,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,9,"3823, 1054",12089997-75276181,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,10,"3823, 1054",12089997-75276182,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,11,"3823, 1054",12089997-75276183,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,12,"3823, 1054",12089997-75276184,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,13,"3823, 1054",12089997-75276185,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,14,"3823, 1054",12089997-75276186,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,12,15,"3823, 1054",12089997-75276187,GPON02-D2-SPL-2,HUAWEI
172.24.155.6,13,0,"3823, 1054",12090004-75276284,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,1,"3823, 1054",12090004-75276285,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,2,"3823, 1054",12090004-75276286,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,3,"3823, 1054",12090004-75276287,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,4,"3823, 1054",12090004-75276288,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,5,"3823, 1054",12090004-75276289,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,6,"3823, 1054",12090004-75276290,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,7,"3823, 1054",12090004-75276291,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,8,"3823, 1054",12090004-75276292,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,9,"3823, 1054",12090004-75276293,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,10,"3823, 1054",12090004-75276294,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,11,"3823, 1054",12090004-75276295,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,12,"3823, 1054",12090004-75276296,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,13,"3823, 1054",12090004-75276297,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,14,"3823, 1054",12090004-75276298,GPON01-D2-SPL,HUAWEI
172.24.155.6,13,15,"3823, 1054",12090004-75276299,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,0,"3823, 1054",12090012-75276364,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,1,"3823, 1054",12090012-75276365,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,2,"3823, 1054",12090012-75276366,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,3,"3823, 1054",12090012-75276367,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,4,"3823, 1054",12090012-75276368,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,5,"3823, 1054",12090012-75276369,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,6,"3823, 1054",12090012-75276370,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,7,"3823, 1054",12090012-75276371,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,8,"3823, 1054",12090012-75276372,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,9,"3823, 1054",12090012-75276373,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,10,"3823, 1054",12090012-75276374,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,11,"3823, 1054",12090012-75276375,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,12,"3823, 1054",12090012-75276376,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,13,"3823, 1054",12090012-75276377,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,14,"3823, 1054",12090012-75276378,GPON01-D2-SPL,HUAWEI
172.24.155.6,14,15,"3823, 1054",12090012-75276379,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,0,"3823, 1054",12090021-75276432,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,1,"3823, 1054",12090021-75276433,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,2,"3823, 1054",12090021-75276434,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,3,"3823, 1054",12090021-75276435,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,4,"3823, 1054",12090021-75276436,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,5,"3823, 1054",12090021-75276437,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,6,"3823, 1054",12090021-75276438,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,7,"3823, 1054",12090021-75276439,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,8,"3823, 1054",12090021-75276440,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,9,"3823, 1054",12090021-75276441,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,10,"3823, 1054",12090021-75276442,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,11,"3823, 1054",12090021-75276443,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,12,"3823, 1054",12090021-75276444,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,13,"3823, 1054",12090021-75276445,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,14,"3823, 1054",12090021-75276446,GPON01-D2-SPL,HUAWEI
172.24.155.6,15,15,"3823, 1054",12090021-75276447,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,0,"3823, 1054",12090027-75276532,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,1,"3823, 1054",12090027-75276533,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,2,"3823, 1054",12090027-75276534,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,3,"3823, 1054",12090027-75276535,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,4,"3823, 1054",12090027-75276536,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,5,"3823, 1054",12090027-75276537,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,6,"3823, 1054",12090027-75276538,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,7,"3823, 1054",12090027-75276539,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,8,"3823, 1054",12090027-75276540,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,9,"3823, 1054",12090027-75276541,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,10,"3823, 1054",12090027-75276542,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,11,"3823, 1054",12090027-75276543,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,12,"3823, 1054",12090027-75276544,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,13,"3823, 1054",12090027-75276545,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,14,"3823, 1054",12090027-75276546,GPON01-D2-SPL,HUAWEI
172.24.155.6,16,15,"3823, 1054",12090027-75276547,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,0,"3823, 1054",12090031-75276584,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,1,"3823, 1054",12090031-75276585,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,2,"3823, 1054",12090031-75276586,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,3,"3823, 1054",12090031-75276587,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,4,"3823, 1054",12090031-75276588,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,5,"3823, 1054",12090031-75276589,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,6,"3823, 1054",12090031-75276590,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,7,"3823, 1054",12090031-75276591,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,8,"3823, 1054",12090031-75276592,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,9,"3823, 1054",12090031-75276593,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,10,"3823, 1054",12090031-75276594,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,11,"3823, 1054",12090031-75276595,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,12,"3823, 1054",12090031-75276596,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,13,"3823, 1054",12090031-75276597,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,14,"3823, 1054",12090031-75276598,GPON01-D2-SPL,HUAWEI
172.24.155.6,17,15,"3823, 1054",12090031-75276599,GPON01-D2-SPL,HUAWEI
172.24.155.6,18,0,"3823, 1054",12090037-75276652,GPON01-D2-SPL,HUAWEI
172.24.155.6,18,1,"3823, 1054",12090037-75276653,GPON01-D2-SPL,HUAWEI
172.24.155.6,18,2,"3823, 1054",12090037-75276654,GPON01-D2-SPL,HUAWEI
172.24.155.6,18,3,"3823, 1054",12090037-75276655,GPON01-D2-SPL,HUAWEI
